Name,Type,Latitude,Longitude
국대떡볶이 이수로이파크점,음식점,37.4877657,126.9732616
배달의쌀국수,음식점,37.5015321,126.9483965
카페시모 대방점,음식점,37.5029313,126.922293
오성참치,음식점,37.5122151,126.9321507
겹,음식점,37.4995002,126.9514367
김여사식당도시락,음식점,37.5108466,126.9450577
반할,음식점,37.5071283,126.9637659
그리지카페(Gri:g),음식점,37.50892,126.9622753
로지노돈부리,음식점,37.5120378,126.9356733
포마토,음식점,37.5125251,126.9450921
큰맘할매순대국,음식점,37.4780229,126.9789067
파파슬라임카페,음식점,37.4995121,126.9273635
동해해물찜,음식점,37.491289,126.924422
청산골생고기전문점,음식점,37.4985753,126.9211636
툰펍,음식점,37.4786878,126.980978
사당모소리,음식점,37.4834049,126.9749551
쿠마스시,음식점,37.4828988,126.9739501
충남집,음식점,37.5152131,126.9408624
순수치킨상도점,음식점,37.498071,126.9530576
한제소곱창전골 신대방삼거리역점,음식점,37.4990298,126.927436
꾸어꾸어,음식점,37.5009724,126.9412126
스타곱스 신대방점,음식점,37.4884099,126.9073562
도크도(DOCKDO),음식점,37.4974549,126.9438555
바이슨버거,음식점,37.5080962,126.9262539
연안식당 장승배기점,음식점,37.5033904,126.9360607
우촌설농탕,음식점,37.5128078,126.9355244
우촌설농탕2,음식점,37.5127577,126.9357694
부들부들떡볶이 이수점,음식점,37.4857606,126.9815569
삼대째손두부,음식점,37.5069754,126.9605231
카페레브(cafe Reve),음식점,37.4797506,126.9805135
미소룸카페,음식점,37.4879346,126.9809066
흑석호치민,음식점,37.5088561,126.9623961
예쁜이모순대국,음식점,37.4841311,126.9795314
라세라(La Sera),음식점,37.5018192,126.9332816
쉐프윤찹쌀고로케 상도점,음식점,37.4987031,126.9524781
골든볼9,음식점,37.5128011,126.9431121
남도술상별관,음식점,37.4784818,126.9810825
차돌풍장승배기점,음식점,37.5033904,126.9360607
극강타이거,음식점,37.4997451,126.9427217
치킨팜&피자팜,음식점,37.4809687,126.9718712
쁘띠보노,음식점,37.4768827,126.9785513
아키라,음식점,37.494922,126.9560118
야쿠야쿠,음식점,37.5130841,126.941549
놀숲 보라매점,음식점,37.491293,126.9240603
연안식당,음식점,37.4832045,126.9761564
궁중국시,음식점,37.5125015,126.9360355
아빠맘명품스시,음식점,37.5080185,126.9382956
오듀몽듀(Oh dieu Mon dieu),음식점,37.5101834,126.9611496
허슬버슬,음식점,37.50681,126.952409
한비(Hanbee),음식점,37.4787952,126.9780787
고피자숭실대점,음식점,37.4963115,126.9531708
행온행거,음식점,37.50306,126.9503905
사이공리,음식점,37.5094857,126.9605285
남도술상(신대방점),음식점,37.498726,126.9277162
우리동네족발,음식점,37.5097874,126.9368149
카페좋아진다,음식점,37.4799095,126.9781529
생생돈까스,음식점,37.4842225,126.9780037
시골이모,음식점,37.4890071,126.9097775
미스신두마리치킨,음식점,37.4987965,126.9326223
순철이네,음식점,37.4974864,126.9201332
낯선한식븟다,음식점,37.4836014,126.9807914
고돼지,음식점,37.4980399,126.9523766
KFC노량진역점,음식점,37.5141079,126.9430428
슬로우카페,음식점,37.5069292,126.9615224
제이원,음식점,37.4834192,126.9701755
라오니피자 노량진점,음식점,37.5100482,126.9460081
느릅나무,음식점,37.5041532,126.9591722
빈(Vin),음식점,37.4980063,126.9525489
길음동만두 노량진점,음식점,37.5132357,126.9396243
차이나요,음식점,37.4910919,126.9822716
네오피자 동작구점,음식점,37.5045868,126.9420573
크레이지놈이자카야,음식점,37.5074402,126.9590734
더치앤빈 장승배기역점,음식점,37.5033904,126.9360607
카페 도피오,음식점,37.5129522,126.9415705
플란츠앤플라(plantz N fla),음식점,37.495923,126.9389079
쿠웨이트떡볶이,음식점,37.498071,126.9530576
다솜,음식점,37.4986778,126.9244961
텐카이치,음식점,37.5118333,126.9456142
서달양조장,음식점,37.5079629,126.9625645
산천칡냉면,음식점,37.484439,126.9708693
명성왕족발,음식점,37.4879601,126.9817725
명성왕족발,음식점,37.4879601,126.9817725
펍캐리온,음식점,37.4958233,126.9535938
홍두깨칼국수,음식점,37.4879148,126.981634
60계치킨 서울이수점,음식점,37.4877657,126.9732616
통큰두마리찜닭,음식점,37.4986309,126.9288564
소담촌,음식점,37.4803752,126.9813677
에브리돼지(배달삼겹)상도점,음식점,37.49958,126.9433935
어반브루(URBAN BREW),음식점,37.4839828,126.9804085
태희퓨전포차,음식점,37.4982063,126.9437487
쁘띠스낵바,음식점,37.5134296,126.9421412
치킨플러스 사당점,음식점,37.4834296,126.9710573
한식대가,음식점,37.5097406,126.945569
59쌀피자 사당역점,음식점,37.4774454,126.9782848
야식공장 동작구점,음식점,37.502647,126.947415
이모네막국수,음식점,37.4829244,126.9812777
청년치킨,음식점,37.5046319,126.9366482
호순네집,음식점,37.5106638,126.9318844
계수작,음식점,37.5043986,126.9463069
아이언키친,음식점,37.5024381,126.9583513
도크도(DOCKDO),음식점,37.5062287,126.9347639
쿵푸,음식점,37.5072315,126.9589066
오늘밀크티,음식점,37.4948784,126.9561775
바다회포차,음식점,37.4825475,126.9811392
디저트정,음식점,37.5072543,126.9650864
홍양꼬치,음식점,37.5139059,126.9433194
매일매일떡볶이,음식점,37.4800519,126.9813902
핑크핑영화카페,음식점,37.4873202,126.9814397
백남옥손만두,음식점,37.4997898,126.9323594
블랙모티브 사당역점,음식점,37.4787874,126.9794684
정chef초밥&참치,음식점,37.5027624,126.9364576
상도맥주,음식점,37.4987708,126.9546477
전설의짬뽕 노량진,음식점,37.5138929,126.9431793
퀸(Queen),음식점,37.5131652,126.9450311
먹봉이치킨,음식점,37.4862215,126.9811945
더빈마켓,음식점,37.4984841,126.9239051
호밀떡볶이,음식점,37.5076649,126.9620755
요란,음식점,37.4980317,126.943974
맛있는가마솥통닭,음식점,37.512899,126.9358477
와플대학 노량진캠퍼스,음식점,37.5123476,126.9443888
카페라르고,음식점,37.4773461,126.9794111
베르나모,음식점,37.5130239,126.9355077
수라청,음식점,37.5058239,126.9468886
쉐프의목장,음식점,37.4968806,126.9535395
화옌옌,음식점,37.5066237,126.9501947
청년치킨 사당점,음식점,37.4805007,126.9806707
게장금,음식점,37.5116246,126.9450494
제이에이치푸드,음식점,37.4872558,126.9753458
스시초이,음식점,37.5046253,126.9513221
제3의공간,음식점,37.4826903,126.9802599
이야포장마차,음식점,37.4861856,126.9794535
미스터짱닭,음식점,37.4855173,126.9690929
밑술,음식점,37.5094448,126.9398997
붐바타 중앙대점,음식점,37.5076479,126.9604583
심봉사도로케,음식점,37.5041221,126.9381631
고센,음식점,37.5088182,126.9319559
바삭마차,음식점,37.4876111,126.981006
참,음식점,37.5073348,126.9589765
우미노식탁,음식점,37.4791406,126.9803025
예상,음식점,37.4791406,126.9803025
커피팩토리쏘(마을점),음식점,37.5093015,126.9319932
이수직화삼겹,음식점,37.490781,126.98143
셰프의돈까스,음식점,37.5024034,126.9369196
카페일리터,음식점,37.4902619,126.9809915
고돼지 이수점,음식점,37.485252,126.9790005
이층에포차,음식점,37.4830009,126.9752207
원알엠(1RM),음식점,37.5124693,126.9370551
가람푸드,음식점,37.4863634,126.9051946
커피팩토리쏘(장승배기역),음식점,37.5049346,126.940046
카페38  서희화,음식점,37.496317,126.9217276
케이크팝,음식점,37.4948968,126.9574449
만주꼬치구이,음식점,37.5105048,126.939939
호랑이와 곶감,음식점,37.4979453,126.9282759
신사동떡볶이,음식점,37.5014721,126.9411762
옛날통닭,음식점,37.4831361,126.9737738
히바치히로,음식점,37.4817812,126.9810999
동춘닭강정 보라매점,음식점,37.4912097,126.9248657
명쭈3 사당점,음식점,37.4868023,126.9665174
홍대쌀국수 태평백화점,음식점,37.4868502,126.9816659
보데가(Bodega),음식점,37.5108466,126.9450577
국수시장,음식점,37.4989025,126.9332801
그루비,음식점,37.5020809,126.9504118
그놈떡볶이,음식점,37.5080193,126.9383918
용천옛날통닭,음식점,37.5133881,126.9418517
일번지해물식당,음식점,37.5078369,126.9638183
모아다방,음식점,37.5099335,126.9399403
터방네,음식점,37.5080055,126.960744
중앙,음식점,37.5071351,126.9615671
미니스톱대방점,음식점,37.51403,126.9309835
신보라매회관,음식점,37.4932342,126.9197115
꾸러기,음식점,37.5130496,126.9457114
방배김밥,음식점,37.4913774,126.98311
이레김밥,음식점,37.4946696,126.9563059
옛날짜장우동,음식점,37.4905081,126.9082958
다사랑다방,음식점,37.4991699,126.9211562
베스킨라빈스,음식점,37.4874183,126.9810064
롯데리아 성대시장점,음식점,37.4999142,126.9317661
사이크론편의졈,음식점,37.5124403,126.9548075
기계우동,음식점,37.4989368,126.9278105
세븐일레븐(숭실대점),음식점,37.4950158,126.9612328
소망분식,음식점,37.5041007,126.9235587
한강휴게실,음식점,37.5126644,126.9446479
스페셜,음식점,37.5033229,126.9369687
도미노피자(상도점),음식점,37.5007053,126.9493457
중대휴게실(카우버거),음식점,37.5049996,126.957378
르샤,음식점,37.5130664,126.94477
피자향기,음식점,37.4813805,126.9768518
피자생,음식점,37.4978544,126.9257994
한국맥도날드 노량진점,음식점,37.5133884,126.9434941
쎄리오,음식점,37.5075774,126.9602206
바이더웨이,음식점,37.4980238,126.9274933
젤라 떼리아,음식점,37.507211,126.9599531
피자헛,음식점,37.5080962,126.9262539
이삭토스트 총신대점,음식점,37.4836992,126.9720045
세븐일레븐(보라매점),음식점,37.4912653,126.924088
배스킨라빈스 숭실대점,음식점,37.4960371,126.9534156
(주)씨네마컬쳐클럽,음식점,37.4912653,126.924088
금산인삼집,음식점,37.4788573,126.9768263
봉솔,음식점,37.5071231,126.9622493
365차,음식점,37.4866841,126.9810209
디어달링,음식점,37.5119984,126.9452398
장터국수,음식점,37.50669,126.947647
프레쉬니스버거,음식점,37.4963111,126.9574596
토토스피자,음식점,37.4965567,126.9214358
이디야,음식점,37.4912653,126.924088
마데컵닭,음식점,37.5072627,126.9590736
세븐일레븐(사당6호점),음식점,37.4877256,126.9648482
미니스톱노량진점,음식점,37.5129701,126.947502
커피나무,음식점,37.5047014,126.9517813
파스쿠찌노량진점,음식점,37.5134581,126.943018
미니스톱사당점,음식점,37.4799464,126.9808546
쁘니피자,음식점,37.4861653,126.9673483
(주) 공차코리아 이수점,음식점,37.4876107,126.9811643
이래김밥,음식점,37.482401,126.9755545
이삭,음식점,37.4953064,126.9551549
향기 가득한 집,음식점,37.5069778,126.9625329
도미노피자 중앙대점,음식점,37.5097104,126.9620981
파스쿠찌 보라매점,음식점,37.4917374,126.9251157
성대불가마,음식점,37.4988393,126.9305736
그린빈,음식점,37.5071004,126.9402111
파파존스피자상도점,음식점,37.4988055,126.9518355
석봉토스트,음식점,37.5128665,126.947914
그린(green)1004,음식점,37.5131517,126.9380305
선우어묵,음식점,37.4866967,126.9814391
위드커피(with coffee),음식점,37.5046428,126.9511635
숭실대생협 아름다운세상,음식점,37.4963111,126.9574596
하이롤,음식점,37.4912097,126.9248657
세븐일레븐(노량진5호점),음식점,37.5100787,126.9462984
카페 라끌레 (Cafe La Cle),음식점,37.4946234,126.9170597
바다스넥,음식점,37.5150948,126.9443784
스타벅스숭실대점,음식점,37.4953631,126.9548386
에비스커피,음식점,37.4963111,126.9574596
러브아이스,음식점,37.5132965,126.9443935
미니스톱 보라매역점,음식점,37.5080962,126.9262539
피자스쿨장승배기,음식점,37.5052356,126.940657
죠스떡볶이 노량진점,음식점,37.5133706,126.9439197
배스킨라빈스(남성역점),음식점,37.4831361,126.9737738
커피브라운,음식점,37.4843751,126.9723299
아경면선 노량진점,음식점,37.5134296,126.9421412
세븐일레븐 사당시네마점,음식점,37.484679,126.981654
롯데리아 노량진점,음식점,37.5129887,126.9399163
지지고(GGGO),음식점,37.4950975,126.9567014
미니스톱 노량진학원점,음식점,37.5130743,126.9455527
토스트 굽는 사람들,음식점,37.5122331,126.9460905
커피 앤 소울(Coffee and soul),음식점,37.5012822,126.9360816
피자나라 치킨공주,음식점,37.4809687,126.9718712
할리스커피 이수역점,음식점,37.4839872,126.9815426
세븐일레븐 사당중앙점,음식점,37.4784223,126.980812
모노스토리 에스프레소,음식점,37.5124222,126.947392
카페몽소,음식점,37.5133061,126.9293526
미니스톱 이수태평점,음식점,37.4853048,126.9809492
이삭토스트 중앙대점,음식점,37.5077129,126.9605762
매머드커피 익스프레스 노량진점,음식점,37.5123399,126.9438301
미니스톱장승배기역점,음식점,37.50395,126.9391744
베스킨라빈스,음식점,37.5128063,126.9439876
모찌크림,음식점,37.4933373,126.9246093
업타운베이커리,음식점,37.4933373,126.9246093
이디야(노들점),음식점,37.5128665,126.947914
카페스토리,음식점,37.5100482,126.9460081
카페디차,음식점,37.5089543,126.9465144
바이더웨이노량진삼익점,음식점,37.511305,126.9445731
피자스쿨,음식점,37.4968806,126.9535395
쥬씨(숭실대점),음식점,37.4950975,126.9567014
로티보이 이수점,음식점,37.487561,126.980421
피자헤븐 테이스트(PHTI),음식점,37.4825877,126.9709185
김밥천국,음식점,37.5024528,126.9339987
배스킨라빈스 중앙대점,음식점,37.5065542,126.9570616
감동튀김(노량진),음식점,37.5108466,126.9450577
안주영수타피자,음식점,37.5098091,126.9456721
피자스쿨신대방삼거리역,음식점,37.4977527,126.9277064
소풍,음식점,37.4999142,126.9317661
(주)비지에프휴먼넷 919 흑석역점,음식점,37.504846,126.9621281
행복한국수집,음식점,37.4904221,126.9810809
던킨도너츠(흑석역사점),음식점,37.5090394,126.9634769
미니스톱 사당남사점,음식점,37.4834938,126.9808562
오드리(Audry) 북카페,음식점,37.5036994,126.9482304
